<<<<<<< Updated upstream
[
 {
   "output": "age",
   "instruction": "the same girls who bullied me in high school retweeted this tweet",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Are u a rep for Arizona or a childish school yard bully? I’m so imbarrassed by your behavior, &amp; your non-action on Covid. If u don’t believe in mask or social distancing y don’t you go get a haircut, and share it on social media, If u believe there is nothing 2 worry about.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i was in high school dead getting bullied and degraded by black dudes because im skinny and they told me they would rather date a white girl with a fat ass and that “white girls just do it better” y’all im so triggered memsksk",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Like the bullies you see in schools. Who love control of people and power who lack the intelligence and/or drive to obtain a job where they can assert this dominance over others. Then there are ok cops and good cops, both are incredible due to their job and the public doesnt show",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Teacher at my high school went to jail for having sex with a student. A sports teacher noted the girls periods in my class so they couldn't use it as an excuse to get out of swimming. A different sports teacher bullied me for an entire term because I couldn't participate.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "thinking abt the fact that the girl who bullied me in 3rd grade had a baby less than a year after graduating high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "RT @rubylovestacoss: To all the people who ask \"how's college\":",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I’m seeing all these girls speaking up about sexual assault on social media, yet it’s the same girls who bullied other girls and myself in high school; slut shaming us to our faces in front of groups of people, and behind closed doors... I’m over it, but you look real dumb",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I wasnt bully guilt shaming, i really do hope your family comes out ok. I see many others clinging to 98% recovery rate as if they couldnt possibly be the 2% to die. If you are so confident in opening schools, own up to the mortality rates as well, it has to affect some1s family",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "6’3 I knew this girl that went to my high school that was 6’3 and she wasn’t bullied at all no one made jokes or anything like they’re trying to portray.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "THEY SOUND LIKE THEYD BULLY ME IN MIDDLE SCHOOL",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I hate this bc I genuinely want to help people and there are compassionate nurses out there.. and then we get bullied by the high school mean girls that become nurses too :(((((((( https://twitter.com/deletedrew/status/1192930444955639808",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Aku rasa tak adil utk anak dia. Some of his future friends might bully him just because of his name. Nama aku yg banyak A ni pun, jadi bahan ejekan waktu sekolah. Tbh, I lost confidence in myself while I was in high school. Because of having too many A’s.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "This girl said “do kids get bullied at school? Yeah. Don’t blame it on the bully” like are u high? Or high af",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "happy valentine’s day to the girl that bullied me all throughout high school tell ur man to get outta my phone w his “add me back on snap now” headass",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "“Girls are seeking validation” but lemme just slide is my height and weight yo attitude is ugly, it’s ok. You must’ve been bullied in high school.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Fikile being bullied by the taxi industry and taking it out on the country is such a \"I'm a high school bully because my father beats me\" cliche",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "girls who bullied me in high school are flats now and im film major",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Gay niggas always got hands .. especially if they grew up in the hood lmao.. I seen gay dude in middle school knocc the bully out cold Omm",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "If a school yard bully called anyone ugly, most decent ppl would defend them ...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Cortez is another Pelosi hate crime against men - feminist misandry from gold digger Cortez, as she acts like a cry baby in the school yard, blaming the bully boy, using lies promoting herself &amp; motivating bias against the boy-this is an attack on all boys @POTUS @HouseDemocrats",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i know tyler stans for a fact would make fun of and bully this tyler @school. don’t even try to argue.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Some of y’all niggas mama just be tryna bully y’all girlfriend on some high school mean girl shit. What’s up with that .",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I guess when a bully terrorize a school you will follow him in order experience piece. The brave usually push back.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "the girl who bullied me ever since elementary school started teaching at my old high school and moved in across the street from my mom’s house into a house that looks just like that",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I was always taught at school not to be afraid of bullies because there is always someone harder than them .",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "You know how there are people who peak early? I imagine this is for those bullies who peaked in middle school and want to relive those glory days.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I despite bullies. I was bullied my entire school life. But I would never stoop so low to kill them. Murdering them is absolutely unforgivable.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "You also often buy into the belief that bullies change and although this may be true in some cases in my case it wasnt and one of my bullies has never stop bullying since he left school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i matched with my high school bully on tinder and he doesn't recognise me am i in a new adult novel??",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "My high school bully got married today and I just don’t understand why life isn’t fair",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "The bullies were another case, starting from school to tuition centers, then street OMG how did I survive all of this :'( how .. I'll write chapters about it all but would rather cut it short. Happy birthday and God bless you!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Omg same but I'm low key traumatized i was bullied by girls up until high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I went to an all-boys school where toxic masculinity was always rife, not just in PE lessons. It was the lesson where a lot of the bullies thrived though, &amp; is probably why I still get anxious &amp; a sense of imposter syndrome in the gym, &amp; I have nothing in common with anyone there",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I was about to go to my sisters high school because she is getting bullied I find out she went and told the office and they said girls will mean deal with it wtf",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I am looking for a NERD , a girl who was bullied for being smart and aiming for high grades yet she belived in herself and got where she wants For an anti bullying campign PLEASE REACH ME OUT",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Edited: Idk why but i had a lucid dream about me and my bff from my old school, and it was kinda interesting tbh, but weird because the only girl i can see myself being intimate with is my girlfriend (btw my bff is a girl, who used to have a huge crush on, an.d she \"bullies\" me)",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "You do realize just because a handful of people intent was to hurt doesn't mean all of BLM is like that, right? That's like saying since one person in school is a bully that means everyone in that school is a bully when that's not the case.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "My FB timeline is all the girls from high school crying about how they’re being “bullied” by all the “meanies” for “their opinions” aka politely veiled racism.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Please, I would really like Kevin to react to this. #bubnation @KevinLangue @SamGolbach @SamandColby @ColbyBrock When people bully me at school and no one does anything:",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I mean a lot them still shame my body and In elementary middle school, I was bully so bad that I had move school just because my body was smaller they thought it was ok",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "- you wont want to go to grad school because chem curriculum has destroyed the genuine interest u once had in the subject - either way most of you probs wont get into grad school because like I mentioned, absurd difficulty",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "that's what progressive ideology preaches, IMHO, throw temper tantrums, burn, loot &amp; kill to get your way... Because... F the rest of us, it's All about them because that's what they learn in school these days... To be narcissistic bullies to get their way...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I was a bully in high school and i was bullied",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "in the movie You Again, are u supposed to feel bad for the girl that was gonna marry Marni’s brother? Because she was just expecting Marni to forget that she bullied her, her whole high school life and move on without even saying an apology and then tries to make herself victim",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "the deacon at my childhood church told my mother - in front of me - that kids like me would end up getting put in prison. i was ten. i was fighting back against bullies that he did nothing to stop (he was also principal of my school)",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "me and my mom are going to shave our hair, i know im probably going to get bullied for it but cancers been a big part of our family. every girl in my family has had cancer in the past meaning theres a high risk i will get it. doing this will help a lot of people including us",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i think this is one of the more grating qualities about him actually like being bullied by the hot girl in high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "It’s really bad. He’s the like school bully you can’t ignore because he’s also the superintendent",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I don’t have a handle , but she’s high key bullied my girl and I’m not about it.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "You get hit, you hit right back . Schools trying to reprimand both parties is what creates bullies...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Didn’t mean to cause ptsd over your middle school bullies. Sorry",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I was bullied for years, because I was the new kid. Later, in high school, I was the goth girl, the one alone who dresses in black",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "WTF, is the government full of white school yard bullies? POS",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i can’t believe this is the girl who bullied me in high school LMFAOOOOO",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Yeah I know what you mean. I knew when I got older my skin would clear up and it did. Weight changes over time and is something you can fix usually. I have definitely been bullied for being a girl/woman which really sucks but whatever I can’t change it. High school is over.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I JUST KNOW I DID NOT SEE THESE GIRLS FROM MY CLASS(2013)OF DESOTO HIGH SCHOOL SAID THEY GOT BULLIED FOR BEING LIGHT SKINNED ......I JUST KNOW CAUSE WHO CAN TALK ABOUT BEING BULLIED IS ME LMAOOOO STFU",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "she looks like she was part of that group of white girls who bullied everyone in middle-high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Twilight x Sailor Moon. Sida is a princess hiding in an earth high school. But blending in is hard when her problems include a shape-shifting prince, a school bully, one alluring boy with a secret, and a murderous enemy hot on her trail. #SFFpit #YA #FR",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Adele now looks like the pretty rich girl from Surrey who always had the new iPhone and took singing lessons and low key bullied you in high school lmao",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "when all my school friends thought i was a bully when they first saw me",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I have hip dysplasia, which causes me to walk with a limp. In secondary school people used to mimic me walking and bully me senseless for it. One P.E lesson we were meant to do the 100m run for sports day- which required the girls to run in front of the boys. I refused to (c)",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "feel like every girl that bullied people in my high school became a nurse n it’s fucking terrifying",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "e girls are cool and all but i used to get bullied for dressing like that in high school so im just a wee sour",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "See bro these are the girls who bullied kids in high school and are now becoming nurses to bully patients in the medical field",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "The girls that make social media accounts posing as witches and selling merchandise, are the same girls that bullied me in high school for believing in astrology and earth magic.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I will never forgive n forget those girls that bullied me in high school. Never",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "middle school bully?? im the nicest in the gc",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "nothing like seeing girls who bullied you in high school get jobs working with disabled youth or promoting inclusion in schools lmao",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "It's like the slow kid in the school playground who gets his lunch stolen and does everything at the bullies request.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "!!!!! RT @mleew17: boy dats cold...tyga dwn bad for cuffin dat hoe in the 1st place!!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "says this constantly but bullies/disregards nerds in school sapiosexual my ass",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "So brave, massive respect for this person. Feels like a bad plan to target such a gay city with the tactics of schoolyard bullies. We know how to make high school bullies look like big dum assholes when they abuse us, and we know we can survive them.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Roblox High school, I got bullied by 2 girls, I still remember it ;-;",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "#WhyIDontLikeTrump ... everything. He's like that bully in school that got in everyone's face and was stupid as hell",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "@BijuuKitsune It's like my childhood all over again. Bullied hard. And there''s nothing I can do about it.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "School Bully: Tex AG Paxton Says Schools Can't Close. Astros-Dodgers Rivalry Still Hot. Top Stories at 8AM - https://mailchi.mp/houstonreader/start-1144004",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Because you trump, Never progressed past the Third Grade school yard bully Mentality!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "girl that bullied me in high school just asked what my skincare routine is...imma tell her I use St. Ives apricot scrub with a Clarisonic",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "A girl who bullied me and made homophobic comments about me being a lesbian or something in my early high school days just sent me a friend request on FB. Not sure if I want to add back yet but...a lot of things have definitely changed",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "when I was in high school, i got bullied for being ugly, not the standard of a \"normal\" girl and basically based on my acne. i was skinny and short, but had this thing that anyone would call me ugly...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Yes, because we can’t be supportive of one without trashing the other. The mentality of an insecure grade school bully!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "some girls just straight up look like they would have bullied me in high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "why is he making the face of the girls who bullied me in high school LOL",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "i feel like high school timothée would bully me for my weight but knowing me i would still simp over him",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "its ok the girls who bullied me in high school are on meth &amp; heroin now. you jus gotta be patient bb",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Roblox can be fun when playing with crackheads. We also played Royal high and bullied each other to see if they would stop it. We ended up jumping a girl. We played a scary game and girl-",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "swirlies & being bullied by pretty girls will always be your life. from elementary, jr. high, to high school, and now as an adult. what a pathetic life you live. / findom /",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "im mad that i was bullied in middle school/first half of high school for liking one direction by the same girls who stan harry styles now :/",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I was short and heavier and wore glasses, so I had my fair share of bullies. Most of the time I told them to f off. I talked to pretty much everyone and I parties quite a bit. School was fun for me but I chose to ignore a lot of things and people so I don't know if I was popular.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Agreed, there’s a reason PE teachers love the popular kids/ bullies. Because they’re bullies too. Thank god school is over with, such a toxic environment that has fucked my mental health for life.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "1st Eritrean-American @RepJoeNeguse schools Bill Barr on Truth vs. Lies You are going to have a great public service career, Sir! Keep standing up to bullies like Bill Barr",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "@marnoldpalmer1 well then get the fuck out of high school Marnold!!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "not exactly the same thing but my sisters bully in high school used to call her slurs and mock her for being gay/different. the bully later came out and wound up being a minor celebrity in lesbian spaces, talking about gay rights etc with no acknowledgement of her past actions",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "#Preorder DEVIOUS KISSES The first steamy bully romance standalone in an all-new series, It’s Just High School! https://amzn.to/2WP7BG0 https://amzn.to/3fQEjOC https://amzn.to/32MABSm https://amzn.to/2WRTaAV #bullyreads #ThandiweMpofu",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "The last match is goin to be connor against (some how) the bully of his old school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "My hatred of Hamilton comes from two girls who bullied me in high school who used to sing Hamilton in our precalc class for no reason.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Nobody seems to get it. In this article about 15 year old girl who has been bullied at Cardozo High and Middle School in DC, her mother claims that \"efforts by the school system to put a stop by the abuse have fallen...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I love going to the fitness center at my university because I can see all the girls that are wearing gymshark and would have bullied me in high school",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "The dumbest bully in the average grade-school playground can post crap that makes more sense than anything you offer here. Bye!",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Felicity and Rosie look like those girls in high school who all of the teachers/staff loved but they spread the nastiest rumors and bullied children for fun",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Right? I feel like it's grade school all over again where all the bullies are being told to stop picking on the little kids and they're like \"I DON'T WANNA! YOU CAN'T MAKE ME!\" and stomping their feet in a tantrum. It's surreal. All of this is surreal.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "honestly i don’t understand why netflix decided that tall girls are a problem in high school rather than the black kids getting racially abused and the lgbtq community getting harassed and bullied in high school ?",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I will bully u middle school style if I see this shit on ur forehead",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I don't feel like it's incomplete so much as it's unimportant. I think at best we get an arc about Rei trying to help Hina fit in at his own school when he himself struggles with that and I think that would be far more rewarding narratively than shoe-horning in the bully.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "That’s when I realized something was wrong with my mom, too, because how could she side with the bullies? She did. Firmly. It was ... disconcerting. When we moved to California the next year, even though there was (I’m sure) significant racism, it wasn’t in my school as much.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I hate body shaming jokes when it's on such a serious topic like that I really agree!!;-; it's so grade school bully-like; and takes away from the true problems",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "No reason for this brutality! Was he the school bully?",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "I foresee a lot of issues when the pod system comes into schools. The plan that is there doesn't seem to be bully proof and I'm not sure it's a consideration. It will definitely be in the minds of some kids &amp; families, especially those who were relieved when lockdown happened.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "Bill Barr is the adult version of the passive aggressive quiet bully who spends most days of middle school doing dull performances in the principles office",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
   "instruction": "the girl calling me disgusting for having an onlyfans is the same one that bullied me and knowingly slept with my boyfriend in high school but keep going off",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "age",
